cust_id,ref_date,churn
73013,2018-05-01,0
73014,2018-10-01,0
73015,2018-12-01,0
73017,2018-12-01,1
73018,2018-02-01,0
73019,2018-06-01,0
73020,2018-12-01,1
73021,2018-11-01,0
73022,2018-10-01,0
73023,2018-06-01,0
73024,2018-01-01,0
73026,2018-03-01,1
73027,2018-08-01,0
73028,2018-07-01,0
73029,2018-06-01,0
73032,2018-10-01,1
73033,2018-02-01,0
73037,2017-08-01,0
73038,2017-07-01,0
73039,2018-07-01,0
73042,2017-07-01,0
73043,2018-11-01,0
73044,2018-04-01,0
73045,2017-07-01,0
73046,2018-06-01,1
73047,2018-03-01,0
73048,2018-10-01,0
73049,2018-10-01,0
73052,2017-08-01,0
73054,2017-07-01,0
73060,2017-08-01,0
73061,2017-08-01,0
73063,2018-01-01,0
73064,2018-04-01,0
73065,2018-02-01,0
73066,2017-10-01,0
73067,2017-08-01,0
73068,2017-10-01,0
73070,2017-07-01,0
73072,2018-08-01,1
73073,2017-12-01,0
73074,2018-09-01,0
73075,2018-01-01,1
73076,2018-01-01,0
73079,2017-07-01,0
73080,2018-12-01,0
73083,2018-05-01,0
73084,2018-05-01,0
73085,2017-10-01,0
73089,2018-06-01,0
73090,2018-11-01,0
73092,2018-03-01,0
73093,2017-07-01,0
73094,2017-10-01,0
73098,2017-09-01,0
73101,2018-10-01,1
73102,2018-12-01,1
73106,2018-08-01,0
73107,2018-05-01,0
73110,2018-04-01,0
73111,2017-09-01,1
73112,2018-06-01,0
73115,2018-10-01,0
73117,2018-10-01,0
73118,2018-12-01,0
73119,2018-01-01,0
73121,2018-02-01,0
73124,2018-01-01,0
73127,2018-06-01,0
73128,2018-07-01,0
73129,2018-07-01,0
73131,2017-08-01,0
73132,2018-07-01,0
73133,2018-11-01,0
73134,2018-08-01,0
73137,2018-06-01,0
73138,2018-07-01,0
73140,2018-07-01,0
73142,2018-04-01,0
73143,2017-12-01,0
73145,2017-08-01,0
73147,2017-11-01,0
73148,2018-05-01,0
73150,2017-11-01,0
73151,2017-12-01,0
73152,2018-10-01,0
73153,2018-10-01,0
73154,2017-12-01,0
73155,2018-08-01,0
73157,2018-11-01,0
73158,2017-12-01,0
73159,2018-05-01,0
73160,2018-01-01,0
73162,2018-10-01,1
73164,2018-04-01,0
73165,2018-10-01,1
73168,2017-11-01,0
73170,2017-08-01,0
73171,2018-11-01,1
73172,2018-04-01,0
73173,2017-10-01,0
73176,2017-08-01,0
73177,2018-08-01,0
73178,2018-09-01,0
73179,2018-08-01,0
73180,2018-05-01,0
73183,2018-12-01,1
73184,2018-06-01,0
73186,2018-07-01,0
73187,2018-05-01,0
73188,2017-10-01,1
73189,2017-11-01,0
73192,2018-10-01,0
73196,2018-02-01,0
73197,2018-06-01,0
73199,2017-11-01,0
73200,2018-05-01,0
73201,2018-01-01,0
73202,2018-03-01,0
73203,2018-06-01,0
73206,2017-07-01,0
73207,2018-07-01,1
73208,2018-03-01,0
73210,2017-08-01,0
73211,2018-07-01,0
73213,2017-10-01,0
73214,2017-09-01,1
73215,2018-08-01,0
73217,2018-12-01,0
73219,2018-10-01,0
73220,2018-08-01,0
73221,2018-12-01,0
73222,2018-07-01,0
73223,2018-09-01,0
73224,2017-08-01,0
73225,2017-07-01,0
73226,2018-06-01,1
73227,2017-10-01,0
73228,2018-08-01,1
73229,2018-07-01,0
73231,2018-04-01,0
73233,2018-03-01,0
73234,2018-05-01,0
73236,2018-04-01,0
73237,2018-05-01,0
73238,2018-07-01,0
73240,2018-12-01,0
73242,2018-10-01,0
73244,2018-09-01,0
73245,2018-07-01,0
73246,2018-08-01,0
73247,2018-06-01,0
73248,2017-11-01,0
73249,2018-03-01,0
73250,2018-09-01,0
73251,2018-09-01,0
73253,2017-07-01,1
73254,2017-10-01,0
73256,2018-12-01,0
73257,2018-07-01,0
73258,2018-05-01,0
73259,2018-08-01,0
73260,2018-08-01,0
73261,2018-05-01,0
73265,2017-10-01,0
73267,2018-03-01,0
73268,2018-04-01,0
73269,2017-09-01,0
73270,2017-09-01,0
73274,2018-03-01,0
73276,2018-01-01,0
73277,2018-04-01,0
73278,2018-11-01,0
73279,2017-08-01,1
73280,2017-11-01,1
73281,2018-02-01,0
73282,2017-10-01,1
73283,2017-08-01,0
73284,2018-05-01,0
73286,2018-09-01,0
73288,2017-12-01,1
73289,2018-07-01,0
73291,2017-11-01,0
73294,2018-10-01,0
73295,2018-12-01,0
73297,2018-07-01,0
73298,2018-08-01,0
73302,2018-11-01,0
73304,2017-08-01,0
73305,2018-03-01,0
73306,2018-09-01,0
73308,2018-05-01,0
73310,2017-08-01,0
73312,2018-01-01,0
73313,2018-02-01,0
73314,2018-02-01,1
73315,2017-07-01,0
73317,2018-04-01,0
73325,2018-06-01,0
73326,2017-12-01,0
73327,2017-09-01,0
73328,2018-09-01,0
73329,2017-10-01,0
73330,2018-10-01,1
73331,2017-12-01,0
73332,2017-12-01,0
73333,2018-01-01,0
73334,2018-03-01,0
73335,2018-02-01,0
73336,2018-07-01,0
73338,2018-10-01,0
73340,2017-07-01,1
73341,2018-11-01,0
73342,2017-10-01,0
73343,2017-09-01,0
73344,2017-11-01,0
73346,2017-11-01,0
73351,2017-08-01,1
73352,2018-02-01,0
73353,2017-07-01,1
73354,2017-10-01,0
73355,2017-11-01,0
73358,2018-05-01,0
73359,2018-04-01,0
73360,2017-12-01,0
73361,2018-03-01,0
73362,2018-03-01,0
73365,2018-12-01,0
73367,2018-06-01,0
73368,2018-03-01,0
73369,2018-05-01,0
73371,2017-11-01,0
73372,2017-08-01,0
73373,2017-12-01,0
73374,2017-07-01,0
73375,2017-07-01,0
73376,2017-12-01,0
73378,2017-11-01,0
73380,2018-11-01,0
73381,2017-07-01,1
73382,2017-10-01,0
73384,2018-06-01,0
73385,2018-09-01,0
73386,2018-08-01,0
73388,2018-01-01,0
73389,2018-12-01,0
73390,2018-04-01,0
73391,2018-05-01,0
73392,2018-02-01,0
73395,2018-06-01,0
73396,2018-12-01,0
73398,2018-01-01,0
73400,2018-02-01,0
73402,2018-01-01,0
73403,2017-09-01,0
73404,2018-09-01,0
73405,2017-11-01,0
73406,2018-09-01,0
73407,2017-09-01,0
73408,2018-06-01,0
73409,2017-12-01,0
73410,2018-07-01,0
73411,2017-12-01,0
73412,2018-10-01,1
73413,2017-07-01,1
73414,2018-01-01,0
73416,2018-02-01,1
73418,2018-02-01,0
73419,2018-10-01,0
73420,2018-03-01,0
73421,2017-11-01,0
73422,2017-09-01,0
73424,2017-09-01,1
73425,2017-08-01,0
73426,2018-06-01,0
73427,2017-12-01,0
73429,2017-10-01,0
73430,2018-08-01,0
73431,2018-03-01,0
73432,2018-07-01,0
73433,2017-11-01,0
73434,2018-10-01,1
73435,2017-09-01,0
73436,2017-11-01,0
73437,2017-08-01,1
73438,2018-08-01,0
73439,2018-10-01,0
73442,2018-08-01,1
73444,2017-07-01,0
73445,2018-11-01,0
73446,2018-11-01,0
73447,2018-11-01,0
73449,2018-12-01,1
73451,2018-10-01,0
73452,2018-11-01,0
73454,2018-09-01,0
73456,2018-09-01,0
73457,2018-08-01,1
73458,2018-11-01,0
73459,2017-08-01,0
73461,2018-07-01,0
73462,2017-10-01,0
73465,2017-10-01,0
73467,2018-06-01,0
73468,2018-11-01,0
73469,2018-10-01,0
73470,2017-09-01,0
73474,2018-10-01,0
73475,2018-06-01,0
73476,2018-09-01,0
73477,2017-10-01,1
73480,2018-10-01,0
73482,2018-10-01,0
73484,2018-11-01,0
73486,2017-10-01,0
73489,2018-12-01,0
73490,2017-10-01,0
73491,2018-07-01,0
73492,2017-08-01,0
73494,2018-03-01,1
73496,2017-07-01,0
73497,2017-09-01,0
73501,2017-12-01,0
73503,2018-10-01,0
73505,2017-08-01,0
73506,2018-01-01,0
73507,2018-02-01,0
73508,2018-07-01,0
73510,2018-01-01,0
73511,2018-03-01,0
73512,2018-01-01,0
73513,2017-08-01,0
73514,2018-11-01,0
73515,2018-10-01,0
73517,2017-10-01,1
73518,2018-08-01,0
73519,2018-11-01,0
73520,2018-03-01,0
73521,2018-04-01,0
73523,2018-04-01,0
73525,2017-08-01,1
73527,2018-06-01,0
73529,2018-02-01,0
73530,2018-11-01,0
73531,2018-01-01,0
73532,2018-04-01,0
73534,2018-07-01,1
73535,2018-11-01,0
73536,2018-06-01,0
73538,2018-04-01,0
73541,2017-10-01,0
73543,2018-09-01,0
73544,2018-02-01,0
73546,2018-10-01,1
73547,2018-11-01,0
73549,2018-03-01,0
73550,2018-04-01,0
73552,2018-03-01,0
73556,2018-08-01,0
73557,2017-08-01,0
73558,2017-08-01,0
73559,2018-01-01,0
73560,2017-07-01,0
73563,2018-10-01,0
73564,2018-05-01,0
73566,2018-07-01,1
73568,2017-10-01,0
73569,2018-07-01,0
73571,2018-03-01,0
73573,2017-07-01,0
73575,2018-06-01,0
73576,2017-10-01,0
73578,2017-08-01,0
73579,2017-12-01,0
73580,2017-10-01,1
73581,2017-11-01,0
73582,2018-10-01,0
73584,2018-06-01,0
73585,2018-10-01,0
73586,2017-09-01,0
73588,2017-09-01,1
73589,2018-07-01,0
73590,2018-09-01,1
73591,2018-05-01,0
73592,2018-08-01,1
73595,2018-02-01,0
73596,2018-04-01,1
73599,2018-05-01,0
73601,2017-10-01,0
73602,2018-07-01,0
73603,2018-08-01,0
73604,2018-11-01,0
73606,2018-03-01,0
73607,2017-09-01,0
73608,2018-04-01,0
73609,2017-10-01,0
73610,2018-12-01,0
73611,2018-08-01,0
73612,2017-07-01,1
73613,2018-05-01,1
73615,2018-03-01,0
73618,2018-09-01,1
73620,2017-09-01,1
73621,2018-12-01,0
73622,2017-11-01,0
73623,2017-10-01,0
73627,2018-10-01,1
73628,2018-10-01,0
73630,2018-06-01,0
73631,2017-10-01,0
73632,2018-01-01,0
73636,2018-10-01,0
73637,2017-11-01,1
73641,2018-10-01,1
73642,2017-07-01,0
73643,2017-11-01,0
73644,2018-04-01,0
73646,2017-07-01,0
73648,2017-12-01,0
73650,2018-04-01,0
73651,2018-11-01,0
73652,2017-07-01,0
73653,2018-10-01,0
73654,2017-09-01,0
73656,2018-11-01,0
73657,2018-03-01,0
73658,2018-04-01,1
73659,2018-10-01,1
73660,2018-11-01,0
73661,2018-02-01,0
73662,2018-05-01,1
73664,2017-09-01,0
73666,2017-07-01,0
73668,2017-12-01,0
73669,2018-11-01,1
73670,2018-11-01,0
73671,2018-08-01,0
73672,2018-01-01,0
73674,2018-11-01,0
73675,2018-04-01,0
73676,2017-10-01,0
73677,2018-11-01,0
73678,2018-05-01,0
73679,2018-10-01,0
73680,2018-02-01,1
73682,2018-08-01,0
73683,2017-09-01,0
73684,2017-08-01,0
73685,2017-09-01,0
73686,2017-12-01,0
73687,2017-12-01,0
73690,2018-03-01,1
73692,2018-06-01,0
73693,2017-08-01,1
73694,2018-02-01,0
73696,2018-04-01,0
73698,2018-03-01,0
73699,2018-10-01,0
73700,2017-10-01,0
73702,2018-10-01,0
73704,2018-02-01,0
73706,2018-09-01,0
73707,2018-01-01,0
73709,2018-07-01,1
73710,2018-06-01,0
73711,2018-02-01,0
73712,2018-12-01,1
73713,2017-10-01,0
73714,2018-05-01,0
73715,2018-07-01,0
73716,2017-10-01,0
73717,2018-04-01,0
73718,2017-09-01,0
73719,2018-10-01,0
73720,2018-02-01,0
73721,2017-09-01,0
73722,2018-07-01,0
73723,2018-10-01,1
73727,2017-11-01,0
73728,2018-06-01,1
73729,2017-12-01,0
73734,2018-10-01,0
73735,2018-08-01,0
73737,2017-08-01,0
73739,2018-08-01,0
73740,2018-08-01,0
73742,2018-06-01,0
73743,2018-07-01,0
73745,2018-01-01,0
73746,2017-08-01,0
73747,2018-06-01,0
73748,2018-09-01,0
73749,2018-06-01,0
73750,2018-11-01,0
73751,2018-01-01,0
73752,2017-07-01,0
73755,2018-09-01,0
73756,2018-02-01,0
73757,2018-03-01,0
73758,2017-09-01,1
73759,2018-06-01,0
73761,2018-05-01,0
73762,2017-12-01,0
73763,2018-03-01,0
73764,2018-02-01,0
73766,2018-05-01,0
73767,2018-04-01,0
73768,2018-07-01,0
73769,2018-03-01,1
73771,2018-02-01,0
73773,2017-08-01,0
73775,2017-11-01,0
73778,2017-10-01,1
73779,2018-07-01,0
73780,2018-07-01,0
73781,2018-04-01,0
73782,2018-12-01,0
73783,2018-10-01,0
73785,2017-07-01,0
73786,2017-11-01,0
73788,2018-01-01,0
73789,2017-11-01,0
73791,2017-08-01,0
73792,2017-09-01,0
73793,2018-05-01,0
73795,2018-01-01,0
73797,2018-02-01,0
73798,2018-09-01,0
73799,2018-08-01,0
73801,2018-05-01,0
73804,2018-08-01,1
73805,2018-07-01,1
73806,2017-11-01,0
73807,2017-11-01,0
73808,2018-04-01,0
73809,2017-08-01,1
73810,2017-09-01,0
73811,2017-07-01,0
73812,2018-11-01,1
73813,2018-03-01,0
73814,2018-07-01,0
73815,2018-01-01,0
73817,2018-01-01,0
73818,2017-09-01,0
73819,2017-09-01,0
73821,2017-08-01,0
73822,2018-11-01,0
73823,2018-12-01,0
73824,2017-11-01,0
73825,2017-12-01,0
73826,2018-03-01,0
73827,2018-10-01,0
73828,2017-07-01,0
73830,2018-03-01,0
73832,2018-06-01,0
73834,2017-10-01,0
73836,2018-09-01,0
73837,2018-05-01,0
73838,2017-08-01,0
73839,2017-08-01,0
73841,2018-04-01,0
73845,2018-04-01,0
73847,2018-07-01,1
73848,2018-02-01,0
73849,2018-01-01,0
73850,2018-10-01,0
73852,2018-12-01,0
73853,2018-03-01,0
73854,2018-08-01,0
73856,2018-07-01,0
73857,2017-10-01,0
73858,2018-07-01,0
73862,2017-07-01,1
73863,2017-10-01,1
73864,2018-08-01,1
73865,2018-03-01,0
73866,2017-12-01,0
73868,2018-08-01,1
73870,2017-10-01,1
73873,2018-03-01,0
73874,2018-01-01,0
73875,2018-06-01,1
73876,2018-12-01,1
73877,2018-09-01,0
73878,2018-01-01,0
73880,2017-09-01,1
73881,2018-04-01,0
73882,2018-02-01,1
73883,2017-08-01,1
73884,2018-02-01,0
73886,2018-07-01,1
73887,2018-09-01,1
73888,2017-11-01,1
73889,2018-03-01,0
73890,2017-10-01,0
73892,2018-02-01,0
73893,2018-10-01,0
73894,2018-10-01,0
73895,2017-08-01,0
73897,2017-07-01,0
73899,2017-08-01,0
73900,2018-02-01,0
73903,2017-11-01,0
73904,2018-07-01,0
73905,2017-09-01,0
73906,2017-08-01,1
73907,2018-08-01,0
73908,2018-12-01,0
73909,2017-12-01,0
73910,2018-01-01,0
73911,2018-07-01,0
73913,2018-08-01,0
73915,2018-11-01,0
73917,2018-04-01,0
73918,2017-10-01,0
73919,2018-02-01,1
73922,2017-08-01,0
73924,2018-01-01,0
73925,2018-04-01,0
73926,2017-08-01,0
73928,2017-11-01,0
73929,2017-11-01,0
73930,2018-02-01,0
73932,2017-12-01,0
73933,2018-05-01,0
73934,2018-11-01,0
73935,2018-02-01,1
73936,2017-10-01,0
73937,2017-09-01,0
73938,2017-09-01,0
73940,2017-11-01,0
73942,2017-07-01,1
73943,2018-02-01,0
73947,2018-08-01,0
73953,2017-07-01,0
73954,2018-08-01,0
73955,2018-05-01,0
73956,2017-09-01,0
73957,2018-08-01,0
73958,2017-11-01,1
73959,2018-05-01,0
73962,2018-05-01,0
73963,2018-05-01,0
73964,2017-12-01,0
73965,2018-06-01,0
73966,2017-08-01,0
73967,2018-08-01,0
73968,2018-04-01,0
73969,2018-01-01,0
73970,2018-03-01,0
73972,2017-11-01,1
73973,2018-11-01,0
73976,2017-12-01,1
73977,2018-04-01,0
73979,2018-04-01,0
73980,2018-10-01,1
73981,2017-07-01,0
73982,2018-11-01,0
73983,2017-07-01,0
73985,2018-11-01,0
73986,2018-06-01,0
73987,2018-10-01,0
73988,2018-06-01,1
73991,2017-10-01,0
73992,2018-12-01,0
73995,2018-09-01,0
73996,2018-10-01,0
73997,2018-07-01,0
73998,2017-10-01,0
74000,2018-11-01,1
74001,2018-01-01,0
74002,2018-04-01,0
74004,2017-08-01,1
74005,2017-08-01,0
74006,2018-04-01,0
74007,2018-08-01,0
74008,2017-12-01,0
74009,2018-11-01,0
74010,2018-07-01,0
74011,2018-01-01,0
74012,2017-11-01,0
74013,2018-01-01,0
74015,2018-07-01,0
74019,2018-12-01,0
74020,2018-01-01,1
74023,2018-09-01,0
74024,2018-03-01,0
74025,2018-11-01,0
74027,2018-02-01,0
74028,2018-06-01,0
74030,2018-09-01,0
74031,2017-10-01,0
74032,2018-03-01,0
74033,2018-01-01,0
74034,2018-06-01,0
74037,2017-11-01,1
74041,2018-12-01,0
74042,2018-07-01,0
74043,2018-10-01,0
74046,2018-06-01,0
74047,2018-09-01,1
74048,2017-07-01,0
74050,2017-09-01,0
74051,2018-08-01,0
74052,2018-10-01,0
74053,2018-01-01,0
74054,2017-07-01,0
74055,2017-08-01,0
74056,2018-02-01,0
74057,2017-09-01,1
74060,2018-12-01,1
74061,2018-05-01,0
74067,2017-12-01,0
74070,2018-08-01,1
74072,2017-11-01,0
74073,2018-01-01,0
74074,2018-10-01,0
74075,2017-08-01,0
74077,2018-05-01,0
74078,2017-07-01,0
74081,2018-02-01,0
74082,2018-01-01,1
74084,2018-04-01,0
74085,2018-10-01,0
74086,2018-09-01,0
74087,2018-03-01,0
74088,2018-09-01,0
74090,2018-03-01,0
74091,2018-03-01,0
74092,2017-09-01,0
74094,2018-04-01,0
74096,2018-01-01,0
74099,2017-09-01,0
74100,2018-04-01,1
74101,2018-09-01,0
74102,2017-09-01,1
74104,2018-01-01,0
74105,2017-08-01,0
74106,2018-11-01,0
74107,2018-04-01,1
74108,2018-09-01,0
74109,2018-08-01,0
74111,2017-09-01,0
74112,2017-11-01,0
74113,2018-06-01,0
74114,2018-05-01,1
74115,2018-08-01,0
74117,2018-09-01,0
74118,2017-12-01,0
74120,2018-04-01,0
74122,2018-01-01,0
74124,2018-07-01,0
74125,2018-08-01,0
74132,2017-10-01,0
74133,2018-02-01,0
74134,2017-11-01,0
74139,2017-12-01,0
74142,2018-01-01,0
74143,2018-04-01,0
74151,2018-01-01,0
74152,2018-09-01,0
74153,2018-07-01,0
74154,2017-10-01,0
74156,2017-09-01,0
74159,2018-02-01,1
74160,2018-01-01,0
74161,2018-04-01,1
74162,2017-12-01,0
74163,2018-09-01,0
74164,2018-02-01,1
74166,2018-01-01,1
74167,2018-06-01,0
74168,2018-04-01,0
74170,2018-11-01,0
74171,2017-11-01,1
74174,2018-09-01,0
74177,2017-11-01,0
74178,2018-05-01,0
74182,2017-08-01,0
74184,2017-12-01,0
74185,2018-01-01,0
74186,2018-07-01,0
74188,2018-06-01,0
74189,2017-11-01,0
74190,2018-08-01,0
74191,2017-12-01,0
74192,2018-11-01,0
74194,2018-10-01,0
74196,2018-08-01,0
74199,2017-11-01,0
74200,2018-10-01,0
74201,2018-01-01,0
74202,2017-09-01,0
74203,2017-12-01,0
74204,2017-10-01,0
74207,2017-11-01,0
74208,2017-07-01,0
74210,2018-05-01,0
74213,2017-10-01,0
74214,2018-03-01,0
74215,2018-12-01,0
74216,2018-06-01,1
74217,2018-10-01,0
74218,2017-08-01,0
74219,2017-10-01,0
74220,2018-08-01,0
74222,2017-08-01,0
74224,2017-08-01,0
74225,2018-06-01,0
74226,2017-12-01,0
74228,2018-05-01,0
74230,2017-12-01,0
74232,2018-10-01,0
74233,2018-02-01,0
74234,2018-10-01,0
74235,2017-08-01,0
74236,2018-02-01,0
74238,2018-12-01,0
74240,2018-11-01,0
74242,2017-11-01,0
74243,2018-06-01,0
74245,2018-11-01,0
74246,2018-07-01,1
74247,2017-10-01,1
74248,2018-07-01,0
74250,2017-09-01,0
74252,2017-10-01,0
74257,2018-06-01,0
74258,2018-06-01,0
74259,2017-07-01,0
74260,2018-02-01,1
74261,2018-02-01,0
74263,2017-12-01,0
74264,2018-11-01,0
74265,2017-11-01,0
74267,2018-02-01,0
74269,2018-03-01,0
74271,2018-11-01,0
74273,2018-07-01,0
74274,2018-03-01,0
74275,2018-10-01,0
74276,2017-07-01,0
74278,2018-11-01,0
74279,2017-08-01,0
74280,2017-11-01,0
74281,2017-07-01,0
74283,2018-05-01,1
74284,2018-11-01,0
74285,2018-10-01,0
74286,2017-10-01,0
74287,2018-08-01,0
74288,2018-06-01,0
74289,2018-06-01,0
74291,2018-09-01,0
74294,2017-10-01,0
74297,2018-08-01,0
74298,2017-11-01,0
74300,2018-03-01,0
74301,2018-05-01,0
74303,2018-08-01,0
74304,2017-10-01,0
74306,2017-08-01,0
74308,2018-03-01,0
74309,2017-09-01,0
74311,2017-07-01,0
74313,2018-08-01,0
74314,2018-07-01,0
74315,2018-09-01,0
74316,2018-05-01,0
74318,2018-09-01,0
74319,2018-10-01,0
74320,2018-03-01,1
74322,2017-07-01,0
74323,2018-02-01,0
74325,2017-09-01,0
74326,2018-02-01,0
74327,2017-10-01,0
74328,2018-12-01,0
74330,2018-01-01,0
74332,2018-11-01,0
74336,2018-05-01,0
74337,2017-08-01,0
74338,2018-12-01,0
74339,2018-08-01,0
74340,2018-06-01,0
74341,2018-07-01,0
74342,2018-10-01,0
74343,2018-01-01,0
74344,2018-02-01,0
74345,2018-03-01,0
74346,2018-06-01,0
74347,2018-11-01,0
74348,2017-08-01,0
74349,2018-02-01,0
74350,2018-12-01,0
74352,2017-07-01,0
74356,2018-02-01,0
74357,2018-10-01,0
74358,2018-06-01,0
74359,2018-12-01,1
74360,2018-09-01,1
74361,2018-01-01,0
74362,2018-02-01,1
74363,2017-10-01,0
74367,2017-10-01,0
74370,2018-10-01,0
74371,2018-07-01,0
74372,2018-03-01,0
74373,2017-12-01,0
74375,2018-02-01,0
74379,2017-07-01,1
74380,2017-11-01,0
74386,2017-10-01,0
74387,2018-12-01,0
74389,2018-07-01,0
74390,2018-08-01,0
74391,2018-04-01,0
74393,2018-11-01,0
74394,2018-10-01,0
74396,2017-07-01,0
74398,2018-07-01,0
74400,2018-11-01,0
74401,2018-07-01,0
74403,2017-12-01,0
74404,2018-05-01,0
74406,2017-07-01,0
74407,2018-12-01,0
74408,2018-05-01,1
74411,2018-02-01,0
74412,2017-07-01,1
74413,2017-09-01,0
74415,2017-12-01,0
74416,2018-02-01,1
74417,2017-12-01,0
74418,2017-10-01,0
74419,2018-09-01,0
74420,2018-03-01,0
74422,2018-08-01,0
74423,2018-12-01,1
74424,2018-03-01,0
74426,2018-03-01,0
74428,2018-06-01,0
74429,2017-07-01,0
74431,2018-05-01,0
74432,2017-12-01,0
74433,2018-06-01,0
74434,2017-09-01,0
74436,2018-09-01,0
74437,2017-10-01,0
74440,2018-03-01,0
74441,2017-12-01,0
74442,2017-07-01,0
74443,2018-05-01,1
74444,2017-12-01,0
74445,2017-07-01,0
74446,2018-06-01,0
74447,2018-09-01,0
74448,2018-03-01,0
74449,2018-07-01,1
74450,2018-01-01,1
74453,2018-02-01,0
74454,2018-10-01,0
74455,2018-04-01,0
74456,2018-01-01,0
74457,2017-12-01,0
74458,2018-07-01,0
74460,2017-10-01,0
74461,2018-11-01,0
74463,2017-08-01,1
74464,2018-03-01,0
74465,2018-08-01,0
74466,2017-09-01,1
74468,2018-11-01,0
74469,2018-04-01,0
74472,2017-08-01,0
74473,2018-09-01,0
74474,2018-01-01,0
74475,2017-11-01,0
74477,2018-07-01,0
74478,2018-12-01,0
74480,2018-10-01,1
74481,2018-03-01,1
74482,2018-12-01,0
74483,2018-12-01,0
74484,2018-01-01,0
74485,2018-04-01,0
74486,2017-09-01,0
74487,2018-09-01,0
74489,2018-06-01,0
74491,2018-02-01,0
74493,2018-02-01,0
74494,2018-10-01,0
74495,2018-11-01,0
74497,2018-06-01,0
74499,2017-12-01,0
74500,2018-04-01,0
74501,2018-02-01,0
74502,2018-11-01,1
74503,2017-09-01,0
74504,2018-04-01,0
74506,2018-09-01,0
74507,2017-10-01,0
74510,2018-02-01,1
74511,2017-12-01,0
74512,2018-09-01,0
74513,2018-08-01,0
74514,2018-12-01,0
74516,2018-02-01,0
74518,2018-09-01,0
74519,2018-03-01,0
74520,2017-09-01,0
74522,2018-08-01,0
74523,2018-06-01,0
74524,2018-06-01,0
74525,2018-11-01,0
74527,2018-12-01,0
74528,2017-11-01,0
74529,2018-02-01,0
74531,2018-06-01,1
74533,2018-06-01,1
74534,2018-09-01,0
74535,2018-05-01,0
74538,2018-11-01,0
74540,2018-06-01,0
74541,2017-10-01,0
74543,2018-12-01,0
74545,2018-09-01,0
74546,2018-05-01,0
74547,2017-09-01,0
74548,2017-12-01,0
74550,2017-11-01,0
74553,2018-10-01,0
74554,2018-10-01,0
74555,2018-06-01,0
74557,2018-11-01,0
74559,2018-01-01,0
74560,2018-06-01,1
74561,2018-12-01,0
74564,2018-04-01,0
74565,2018-02-01,0
74567,2018-12-01,0
74568,2017-12-01,1
74569,2018-01-01,0
74571,2017-07-01,1
74572,2018-02-01,0
74574,2018-08-01,0
74577,2018-10-01,0
74579,2018-02-01,0
74581,2017-11-01,0
74583,2018-11-01,0
74584,2018-05-01,0
74585,2018-07-01,0
74588,2017-09-01,0
74589,2017-12-01,0
74590,2018-08-01,0
74592,2018-04-01,0
74593,2018-08-01,0
74595,2018-05-01,0
74596,2017-08-01,0
74598,2018-11-01,0
74600,2018-09-01,0
74601,2017-10-01,0
74602,2017-11-01,0
74603,2018-09-01,1
74604,2018-09-01,0
74605,2017-08-01,1
74606,2017-08-01,0
74607,2018-06-01,0
74611,2017-12-01,1
74612,2018-07-01,0
74613,2017-12-01,0
74614,2017-08-01,0
74615,2017-11-01,0
74617,2018-01-01,0
74619,2018-08-01,0
74620,2018-12-01,0
74621,2018-06-01,0
74623,2017-10-01,0
74624,2018-05-01,0
74625,2018-09-01,0
74626,2017-08-01,0
74629,2018-12-01,0
74630,2018-11-01,0
74631,2017-12-01,0
74632,2017-11-01,0
74633,2017-12-01,0
74634,2018-04-01,1
74635,2017-10-01,0
74636,2018-08-01,0
74638,2018-11-01,0
74641,2017-10-01,1
74642,2018-06-01,1
74643,2018-10-01,0
74644,2017-09-01,0
74646,2018-08-01,0
74647,2018-08-01,0
74649,2018-11-01,0
74651,2017-09-01,0
74654,2017-12-01,0
74655,2018-06-01,0
74656,2017-09-01,1
74657,2017-09-01,0
74660,2018-12-01,0
74661,2017-10-01,0
74662,2018-05-01,0
74663,2018-09-01,1
74664,2018-10-01,0
74666,2018-02-01,0
74669,2017-07-01,0
74671,2017-10-01,0
74672,2017-09-01,0
74673,2018-12-01,0
74674,2018-03-01,0
74675,2017-07-01,0
74677,2018-01-01,0
74678,2018-11-01,0
74679,2018-08-01,0
74680,2017-09-01,1
74681,2017-09-01,0
74682,2018-09-01,0
74685,2018-03-01,0
74687,2018-01-01,0
74688,2018-01-01,0
74691,2017-11-01,0
74694,2017-12-01,0
74695,2017-12-01,1
74696,2017-12-01,0
74697,2018-10-01,0
74698,2017-10-01,0
74699,2018-08-01,0
74701,2018-01-01,0
74706,2017-10-01,0
74707,2017-07-01,1
74709,2018-07-01,0
74710,2018-01-01,0
74711,2018-10-01,1
74712,2018-10-01,0
74714,2018-01-01,0
74716,2017-12-01,0
74717,2018-11-01,0
74718,2018-06-01,0
74719,2018-09-01,1
74720,2018-11-01,0
74721,2017-11-01,0
74722,2017-08-01,1
74724,2018-09-01,1
74725,2017-07-01,0
74726,2018-01-01,0
74727,2018-10-01,0
74728,2018-07-01,0
74729,2018-03-01,0
74733,2018-03-01,0
74734,2018-11-01,0
74735,2018-04-01,0
74736,2018-05-01,0
74740,2018-03-01,0
74741,2018-06-01,1
74742,2018-04-01,0
74744,2017-09-01,0
74745,2018-05-01,0
74746,2017-10-01,1
74747,2018-01-01,0
74748,2018-06-01,0
74749,2018-04-01,1
74751,2018-08-01,0
